Date,AAP,AMZN,APTV,AZO,BKNG,BWA,CPRI,CCL,CMG,DHI,DRI,DG,DLTR,EBAY,EXPE,FL,F
2018-06-22,138.69683837890622,1715.6700439453125,95.4783706665039,685.97998046875,2102.85009765625,44.5400505065918,66.62999725341797,61.95946502685547,469.9400024414063,40.3055419921875,105.9536590576172,99.05355072021484,86.98999786376953,37.94810104370117,123.8851318359375,53.19507598876953,10.727383613586426
2018-06-25,137.11857604980472,1663.1500244140625,94.36724090576172,678.4600219726562,2050.52001953125,44.62895202636719,66.70999908447266,57.09282302856445,454.1700134277344,39.6230697631836,104.42572021484376,99.35026550292969,86.55000305175781,36.97175216674805,121.9598159790039,51.82085418701172,10.589263916015623
2018-06-26,136.91879272460938,1691.0899658203125,94.12913513183594,675.3499755859375,2040.3800048828125,44.4116325378418,68.0,58.28266525268555,461.70001220703125,40.00881576538086,104.95124053955078,98.63815307617188,85.1500015258789,36.93190002441406,121.10633087158205,52.36664581298828,10.60767936706543
2018-06-27,134.23178100585938,1660.510009765625,92.5417938232422,669.219970703125,2001.5,44.075782775878906,66.80000305175781,56.63444137573242,457.239990234375,39.652740478515625,103.03401947021484,97.58975982666016,83.52999877929688,36.16476821899414,119.42911529541016,51.98654174804688,10.515599250793457
2018-06-28,134.96095275878906,1701.449951171875,91.20248413085938,678.4400024414062,2019.489990234375,43.19663619995117,66.95999908447266,55.74694061279297,428.3599853515625,40.01870727539063,105.10696411132812,98.04471588134766,85.01000213623047,36.00536346435547,119.5879135131836,52.69801712036133,10.386685371398926
2018-06-29,135.55029296875,1699.800048828125,90.90484619140624,670.9299926757812,2027.0899658203125,42.63358688354492,66.59999847412111,55.89323425292969,431.3699951171875,40.55281448364258,104.19214630126952,97.52052307128906,85.0,36.124916076660156,119.2802505493164,51.31405258178711,10.193317413330078
2018-07-02,134.5513916015625,1713.780029296875,91.42073822021484,667.8099975585938,2047.93994140625,43.21639633178711,66.48999786376953,55.73719024658203,442.8200073242188,40.62205123901367,106.5765151977539,96.98643493652344,84.02999877929688,36.53338623046875,120.87806701660156,50.71953201293945,10.220940589904783
2018-07-03,134.86105346679688,1693.9599609375,90.1905517578125,673.510009765625,2060.22998046875,42.88053894042969,65.87999725341797,55.35683059692383,448.95001220703125,40.67150497436523,105.75901794433594,97.0260009765625,83.55000305175781,36.503501892089844,122.31710052490234,50.85597610473633,10.119651794433594
2018-07-05,135.71011352539062,1699.72998046875,92.33345794677734,675.9400024414062,2069.14990234375,43.700416564941406,65.97000122070311,55.48361587524414,448.0199890136719,40.87921524047852,107.23829650878906,97.04578399658205,83.98999786376953,36.89204788208008,122.8927001953125,50.80724334716797,10.174901008605957
2018-07-06,137.0186767578125,1710.6300048828125,93.51404571533205,681.8599853515625,2086.929931640625,44.046146392822266,66.97000122070311,56.12730026245117,451.0400085449219,40.96823120117188,108.10445404052734,97.55018615722656,84.62999725341797,37.25070571899414,125.04627990722656,50.97293090820313,10.184109687805176
