Date,ADM,CPB,CHD,CLX,CL,CAG,COST,COTY,EL,GIS
2017-09-22,41.43608093261719,42.496002197265625,47.457481384277344,123.88877868652344,68.22572326660156,31.65603828430176,158.71432495117188,15.233983993530273,105.79177856445312,47.66627502441406
2017-09-25,41.61756134033203,43.86137390136719,47.32080459594727,124.49949645996094,69.96035766601561,31.96160888671875,159.7377166748047,15.31887912750244,106.18512725830078,48.63393783569336
2017-09-26,41.569801330566406,43.94612121582031,47.58440399169922,125.29151153564452,70.33411407470703,31.8565673828125,161.44993591308594,15.356612205505373,106.16545104980469,48.35480499267578
2017-09-27,41.12086486816406,44.30394744873047,46.90099716186523,123.41165161132812,70.03701782226561,31.83747100830078,161.79434204101562,15.384907722473145,106.71614074707031,48.78280639648438
2017-09-28,40.83430862426758,44.30394744873047,46.9791030883789,124.07962036132812,70.10409545898439,32.419979095458984,161.28265380859375,15.233983993530273,104.58222198486328,48.62462997436523
2017-09-29,40.60506057739258,44.08736038208008,47.3012809753418,125.87360382080078,69.81658935546875,32.219451904296875,161.66641235351562,15.59243106842041,106.04744720458984,48.1594123840332
2017-10-02,40.71013641357422,44.12503051757813,46.79360961914063,123.55479431152344,69.91242218017578,31.83747100830078,163.24085998535156,15.705623626708984,106.40147399902344,48.20593643188477
2017-10-03,40.80565643310547,43.49413299560547,46.23712158203125,123.88877868652344,69.42366790771484,31.904312133789066,162.44381713867188,15.771653175354006,106.64730834960938,47.75001907348633
2017-10-04,41.10176086425781,43.84254455566406,46.51048278808594,125.28196716308594,69.8453369140625,32.429527282714844,162.57174682617188,15.696192741394045,108.11254119873048,48.39201736450195
2017-10-05,41.40741729736328,43.870792388916016,46.79360961914063,123.05860137939452,70.16159820556639,32.563217163085945,164.40206909179688,15.941445350646973,108.19122314453124,48.46645736694336
2017-10-06,41.0731086730957,43.76720809936523,46.32498550415039,123.23036193847656,69.6920166015625,32.544124603271484,154.5813751220703,15.922579765319824,107.91587829589844,48.278602600097656
2017-10-09,40.70058822631836,42.85382080078125,45.90518569946289,121.97075653076172,69.34700012207031,31.95206069946289,152.14100646972656,15.79995346069336,107.80770111083984,47.14208602905274
2017-10-10,41.08265686035156,43.54121780395508,46.25664901733398,123.3066864013672,69.864501953125,32.20035171508789,154.3649139404297,15.856549263000488,107.7683563232422,47.855934143066406
2017-10-11,41.3501091003418,43.07040023803711,46.27617645263672,124.56627655029295,71.61831665039062,32.267189025878906,155.3489227294922,15.894282341003418,107.90604400634766,47.78078842163086
2017-10-12,41.49339294433594,43.63973617553711,46.588584899902344,124.74761199951172,72.03041076660156,33.031139373779304,154.70933532714844,15.8093843460083,107.67002868652344,48.15649795532226
2017-10-13,42.02829360961914,43.82002639770508,46.82289505004883,125.28196716308594,72.82583618164062,32.782852172851555,157.29734802246094,16.09236717224121,109.1549301147461,48.40070343017578
2017-10-16,41.74174118041992,44.26601028442383,46.72526550292969,125.77816772460938,72.59583282470703,32.94519424438477,156.27392578125,15.875414848327635,109.4302749633789,48.6637077331543
2017-10-17,41.71308517456055,43.78207015991211,46.56906509399414,125.83541870117188,71.83873748779297,32.668262481689446,155.85079956054688,15.09249210357666,108.6730728149414,48.56038665771485
2017-10-18,41.36921691894531,43.30762481689453,46.28594207763672,124.96707153320312,71.34039306640625,32.563217163085945,155.03407287597656,14.86610507965088,108.15188598632812,49.07698440551758
2017-10-19,41.36921691894531,43.05142211914063,46.15901565551758,124.1655044555664,70.09452056884766,32.238540649414055,155.92955017089844,14.932133674621582,107.87653350830078,48.87034225463867
2017-10-20,41.5411491394043,43.62076187133789,45.08509826660156,121.92304229736328,69.68980407714844,32.381786346435554,158.20265197753906,14.95099925994873,106.99149322509766,48.85155487060547
2017-10-23,41.61756134033203,44.07623672485352,45.09485626220703,122.68643951416016,69.56452178955078,32.668262481689446,159.45236206054688,14.573686599731445,107.25701141357422,48.532203674316406
2017-10-24,41.77038955688477,43.7725830078125,44.63600540161133,122.1869659423828,69.22724151611328,32.630069732666016,159.6983642578125,14.47935962677002,108.4075698852539,48.64491653442383
2017-10-25,41.49339294433594,43.84849548339844,44.675048828125,122.07170867919922,68.82252502441406,32.400882720947266,159.59011840820312,14.385031700134276,109.27294158935548,48.40070343017578
2017-10-26,41.08265686035156,45.09154891967773,44.675048828125,122.81130981445312,68.62015533447266,31.87566947937012,159.8656463623047,14.37559986114502,109.9317855834961,48.61674118041992
2017-10-27,41.13996887207031,45.67037582397461,44.2454833984375,122.01407623291016,67.83961486816406,32.17169952392578,159.78692626953125,14.064315795898438,110.01046752929688,48.43827819824219
2017-10-30,40.89162063598633,43.99082946777344,43.74757766723633,120.3716049194336,66.68325805664061,32.22214889526367,157.67124938964844,14.120914459228516,109.00741577148438,47.58354187011719
2017-10-31,39.03855514526367,44.949214935302734,44.09904098510742,121.53382110595705,67.88780975341797,32.82757568359375,158.50767517089844,14.526522636413574,109.95145416259766,48.76702499389648
2017-11-01,38.79975509643555,45.101036071777344,45.08509826660156,122.9649887084961,67.99380493164061,32.79874420166016,160.0919952392578,14.441628456115724,120.090087890625,48.87034225463867
2017-11-02,38.3603744506836,44.45578384399414,44.35287857055664,124.17522430419922,68.35997772216797,32.539276123046875,162.31588745117188,13.639840126037598,118.15283966064452,48.61674118041992
2017-11-03,37.99740219116211,44.10469436645508,42.87868118286133,123.05142974853516,67.59872436523439,32.58732223510742,163.78208923339844,13.545512199401855,119.68690490722656,48.22224426269531
2017-11-06,37.51025390625,43.10835266113281,42.29290771484375,122.68643188476562,67.69508361816406,32.020339965820305,162.41429138183594,13.696436882019045,119.1067123413086,47.05754470825195
2017-11-07,37.76815414428711,43.86747360229492,42.72247695922852,124.57864379882812,68.32144165039061,32.443172454833984,163.62464904785156,13.630407333374025,120.1884307861328,47.87472152709961
2017-11-08,38.01649856567383,44.749942779541016,43.3961181640625,125.87533569335938,70.6052474975586,32.971725463867195,166.3504180908203,13.922822952270508,121.0341339111328,49.06759262084961
2017-11-09,37.82546615600586,43.30762481689453,42.95678329467773,125.51995849609376,70.25833892822266,32.6353759765625,166.40943908691406,15.847113609313965,121.72248077392578,48.63552474975586
2017-11-10,38.14067840576172,44.99665451049805,43.689002990722656,126.83586883544922,70.54742431640625,33.442611694335945,168.62351989746094,15.384907722473145,122.5386962890625,50.04443359375
2017-11-13,37.95919036865234,44.85432434082031,44.46027374267578,129.7462158203125,71.01959991455078,33.48105239868164,168.72193908691406,15.79995346069336,124.22026824951172,49.75326156616211
2017-11-14,38.00695419311523,45.36672973632813,44.842620849609375,129.96713256835938,70.788330078125,34.47087860107422,168.70225524902344,15.988608360290527,123.92526245117188,50.83342742919922
2017-11-15,37.5158576965332,44.04776382446289,43.53871154785156,127.53703308105469,69.84397888183594,33.807788848876946,166.30120849609375,15.865981101989744,122.5386962890625,49.3399772644043
2017-11-16,37.7373275756836,45.85066604614258,44.25438690185547,129.22752380371094,69.98851776123047,34.23062515258789,168.7488555908203,15.894282341003418,123.55156707763672,50.41074752807617
2017-11-17,37.95880126953125,47.17912292480469,43.87204360961914,128.23818969726562,69.27543640136719,34.31711578369141,168.7488555908203,16.082937240600586,122.6173858642578,50.45771789550781
2017-11-20,37.74696350097656,47.37838745117188,43.80341720581055,129.27555847167972,69.44889068603516,34.374778747558594,170.03189086914062,16.13010025024414,123.0992202758789,50.94613647460938
2017-11-21,37.88177108764648,43.49739837646485,43.92106628417969,129.81344604492188,69.59343719482422,34.15375518798828,171.15701293945312,15.913147926330565,123.41390228271484,50.26985931396485
2017-11-22,37.78547668457031,44.37987518310547,43.8818473815918,129.621337890625,69.14052581787111,34.12491607666016,170.22927856445312,16.01690673828125,123.7482452392578,50.39197158813477
2017-11-24,37.689186096191406,43.68717956542969,43.94066619873047,130.04397583007812,69.39107513427734,34.076866149902344,169.3804931640625,16.035770416259766,124.09243774414062,50.39197158813477
2017-11-27,37.62178039550781,44.38935852050781,44.21517562866211,130.31291198730472,69.38142395019531,34.53813934326172,170.35757446289062,16.035770416259766,123.0697250366211,50.76767349243164
2017-11-28,37.64103698730469,44.54118347167969,44.75438690185547,131.55197143554688,70.11379241943361,35.018638610839844,171.38400268554688,16.224430084228516,123.22705078125,51.50969696044922
2017-11-29,38.29583358764648,46.48642349243164,45.87202072143555,133.72274780273438,69.39107513427734,35.749000549316406,175.21337890625,16.238679885864258,122.24069213867188,52.91861343383789
2017-11-30,38.40176010131836,46.78058242797852,46.16613388061523,133.78996276855472,69.8150634765625,35.87392807006836,182.02333068847656,16.371706008911133,123.12842559814452,53.12525177001953
2017-12-01,39.31654357910156,46.70467758178711,45.92103958129883,134.12615966796878,70.38360595703125,36.00846862792969,182.71420288085938,16.200674057006836,123.0692367553711,53.03131484985352
2017-12-04,39.67282485961914,47.74845504760742,47.40141296386719,137.34388732910156,71.80977630615234,36.45052337646485,187.0864105224609,16.685266494750973,123.6314697265625,54.3463020324707
2017-12-05,39.326171875,47.28350067138672,47.332786560058594,138.94792175292972,71.87723541259766,35.72016906738281,185.36911010742188,16.761281967163086,122.80292510986328,53.77334213256836
2017-12-06,39.69208526611328,47.6250991821289,46.85239791870117,139.32252502441406,71.54960632324219,35.63368225097656,184.77691650390625,16.751781463623047,122.7733383178711,53.92362976074219
2017-12-07,39.778751373291016,46.76160430908203,47.18573379516602,138.54452514648438,70.53778076171875,35.79705047607422,183.77023315429688,16.723276138305664,123.47366333007812,53.247352600097656
2017-12-08,39.97133255004883,46.44847106933594,47.45043563842773,139.49542236328122,70.6534194946289,35.79705047607422,185.6158447265625,16.894309997558597,123.91751861572266,52.44897079467773
2017-12-11,40.34688186645508,46.06890869140625,47.01906204223633,139.32252502441406,70.50886535644531,35.78744506835937,186.3955383300781,17.017831802368164,123.75970458984376,52.49593734741211
2017-12-12,40.22169494628906,47.21707534790039,47.44062805175781,139.4185791015625,69.85361480712889,36.085350036621094,185.8428497314453,17.69246482849121,123.24678802490234,52.65561294555664
2017-12-13,38.56544876098633,46.67620468139648,47.18573379516602,140.8209228515625,70.68233489990234,35.88353729248047,185.82308959960938,18.452613830566406,126.20589447021484,53.04071044921875
2017-12-14,38.10324096679688,46.07839965820313,47.50925827026367,140.48475646972656,70.57633209228516,35.566410064697266,184.09593200683597,18.566638946533203,126.06779479980469,52.72136306762695
2017-12-15,39.056549072265625,47.05575942993164,48.09748458862305,141.8006591796875,71.35688018798828,36.287147521972656,190.21502685546875,18.7946834564209,127.8531265258789,53.43521118164063
2017-12-18,38.729148864746094,47.12218475341797,48.2935562133789,142.2521209716797,71.29905700683594,36.29676055908203,189.800537109375,18.71866798400879,127.6262664794922,54.28994750976562
2017-12-19,38.64249038696289,46.28715896606445,48.25434875488281,142.20407104492188,72.12777709960938,36.49857711791992,185.8724365234375,18.414608001708984,126.09739685058594,54.130271911621094
2017-12-20,38.39212036132813,45.86014938354492,48.50924682617188,142.53065490722656,71.80977630615234,36.6523323059082,185.0631561279297,18.481121063232425,125.94944763183594,55.19164276123047
2017-12-21,38.60396957397461,46.18277359008789,48.52885437011719,142.90525817871094,71.94468688964844,36.3736457824707,184.3624267578125,18.766176223754886,125.84095001220705,55.91488647460938
2017-12-22,38.70026016235352,46.27766799926758,49.06806182861328,143.61602783203125,72.41687774658203,36.59467315673828,184.1946563720703,18.937211990356445,126.00862884521484,56.47845840454102
2017-12-26,38.76766586303711,45.82219696044922,49.1759033203125,143.77932739257812,72.73486328125,36.7196044921875,184.11569213867188,19.146249771118164,127.09363555908205,56.46906280517578
2017-12-27,38.7484130859375,46.09738159179688,49.07786178588867,143.39511108398438,72.62887573242188,36.585060119628906,183.8689422607422,18.861194610595703,126.00862884521484,56.5254135131836
2017-12-28,38.77729797363281,45.9835090637207,49.19550704956055,143.11654663085938,72.40723419189453,36.56584930419922,184.1847381591797,19.07023429870605,126.14672088623048,55.93367385864258
2017-12-29,38.594337463378906,45.65139770507813,49.18570327758789,142.86683654785156,72.7059555053711,36.20066833496094,183.6912841796875,18.899200439453125,125.50558471679688,55.6894645690918
2018-01-02,38.60396957397461,44.96818923950195,48.46022415161133,139.26490783691406,72.40723419189453,36.05651473999024,185.86257934570312,18.889698028564453,125.85079956054688,55.45465087890625
2018-01-03,38.30546188354492,44.33243179321289,48.14649963378906,137.76649475097656,72.12777709960938,35.87392807006836,188.0930938720703,18.785179138183594,127.8531265258789,55.16347122192383
2018-01-04,38.95063018798828,44.70249557495117,48.96022415161133,139.93727111816406,72.59031677246094,36.46012878417969,186.6324005126953,19.07973861694336,128.45480346679688,55.80216979980469
2018-01-05,38.69063568115234,44.87329864501953,49.08766555786133,139.97567749023438,72.67704772949219,36.5754508972168,185.30001831054688,19.383798599243164,128.21810913085938,56.28119659423828
2018-01-08,38.60396957397461,45.19592666625977,49.45041275024414,140.65766906738278,72.7830581665039,36.05651473999024,186.0204925537109,19.307785034179688,129.18473815917972,56.46906280517578
2018-01-09,38.729148864746094,45.21504592895508,49.4013900756836,140.38871765136722,72.88904571533203,35.931583404541016,183.8590850830078,19.564332962036133,129.90478515625,56.17548370361328
