Date,ABT,ABBV,ABMD,A,ALXN,ALGN,AGN,ABC,AMGN,ANTM,BAX,BDX,BIIB,BSX,BMY,CAH,CELG,CNC,CERN,CI,COO,CVS,DHR,DVA,EW,GILD,DGX
2017-07-06,46.18616485595703,66.24712371826172,139.96000671386722,58.306922912597656,121.08999633789062,149.74000549316406,234.5172882080078,89.67631530761719,163.31285095214844,186.30615234375,59.08795928955078,190.9002685546875,271.95999145507807,27.309999465942386,52.6256332397461,71.80220031738281,131.94999694824222,39.849998474121094,65.02999877929689,167.8599395751953,236.07752990722656,74.24144744873047,82.03929138183594,63.04999923706055,117.08000183105469,65.83470916748047,104.51974487304688
2017-07-07,46.667869567871094,66.52417755126953,142.0500030517578,58.71059799194336,123.05999755859376,151.9499969482422,233.6823272705078,91.03343963623048,163.03704833984375,187.60836791992188,59.63798522949219,193.2945556640625,273.92999267578125,27.59000015258789,53.22538757324219,72.08235168457031,132.55999755859378,40.63000106811523,65.73999786376953,169.52914428710938,242.6143951416016,74.1754150390625,82.17778778076172,63.41999816894531,118.16999816894531,65.61678314208984,105.21009826660156
2017-07-10,46.465553283691406,66.3394775390625,141.14999389648438,58.93704605102539,123.76000213623048,151.5800018310547,234.14833068847656,89.65692138671875,163.7693634033203,188.1077423095703,59.47101211547852,193.01116943359372,273.57998657226557,27.559999465942386,53.24442672729492,71.6061019897461,131.92999267578122,40.56499862670898,65.33999633789061,169.48916625976562,244.02374267578125,73.70379638671875,81.67326354980469,62.34000015258789,117.52999877929688,65.65467834472656,104.11703491210938
2017-07-11,46.38848114013672,66.34870147705078,142.05999755859375,58.87797546386719,124.31999969482422,151.58999633789062,235.0706787109375,89.35643005371094,164.83453369140625,188.08811950683597,59.54958724975586,191.91665649414062,271.760009765625,27.53000068664551,52.67323303222656,71.5874252319336,132.25,40.9900016784668,65.30999755859375,171.0784149169922,244.41354370117188,73.23218536376953,82.20746612548828,63.36000061035156,117.58999633789062,65.71153259277344,104.0882797241211
2017-07-12,46.91644668579102,66.98237609863281,144.0800018310547,59.79362869262695,124.94000244140624,152.50999450683594,238.4396514892578,90.3548812866211,164.78697204589844,189.498046875,60.18800735473633,193.6464080810547,275.07998657226557,27.81999969482422,52.39715957641602,72.19440460205078,133.55999755859378,41.25,65.70999908447266,171.97796630859375,247.7919464111328,73.05296325683594,82.59327697753906,63.88000106811523,118.44000244140624,66.13793182373047,104.41427612304688
2017-07-13,46.57738494873047,67.68126678466797,142.99000549316406,60.246543884277344,126.91000366210938,152.19000244140625,237.0221710205078,90.01559448242188,166.47027587890625,188.5287322998047,60.2076416015625,193.39230346679688,278.3599853515625,27.59000015258789,52.04492568969727,72.42786407470703,134.47000122070312,41.20000076293945,65.22000122070311,172.96751403808594,246.33262634277344,73.49628448486328,83.35501861572266,64.23999786376953,116.02999877929688,66.87700653076172,104.1937484741211
2017-07-14,47.3814468383789,68.12857055664061,145.07000732421875,60.57145690917969,126.70999908447266,154.3000030517578,238.6920928955078,90.11253356933594,168.4579620361328,188.5385284423828,61.00321578979492,196.0602569580078,280.8099975585937,27.78000068664551,52.50187683105469,72.94145965576172,134.57000732421878,41.400001525878906,65.83000183105469,173.7171630859375,250.2407684326172,73.5057144165039,84.08706665039062,64.69999694824219,116.91999816894531,66.86752319335939,104.5389175415039
2017-07-17,47.23613357543945,67.74649810791016,144.0399932861328,60.600990295410156,125.77999877929688,156.2100067138672,240.3231658935547,89.87018585205078,168.71475219726562,188.07833862304688,61.09160995483398,195.4445953369141,282.6499938964844,27.690000534057614,52.1591682434082,72.92279815673828,134.8699951171875,41.84500122070313,66.23000335693361,174.10696411132812,251.8599853515625,73.85472106933594,84.5520248413086,65.26999664306639,116.0999984741211,67.41709136962889,105.14295959472656
2017-07-18,47.21676635742188,67.30852508544922,144.33999633789062,60.26622772216797,126.7699966430664,156.02000427246094,238.5755920410156,88.57123565673828,168.7908477783203,185.49346923828125,61.032676696777344,196.4413909912109,282.6000061035156,27.790000915527344,52.111572265625,71.87691497802734,134.27000427246094,42.22000122070313,66.16000366210939,172.01795959472656,253.0794219970703,73.57173919677734,84.5619125366211,65.20999908447266,116.48999786376952,67.92877197265625,105.0950164794922
2017-07-19,47.88520050048828,67.81172180175781,144.5500030517578,60.43361282348633,127.3000030517578,159.27999877929688,239.23577880859372,88.37735748291016,170.40760803222656,186.3159484863281,61.33715057373047,197.42843627929688,281.95001220703125,27.93000030517578,52.42571258544922,71.90492248535156,135.0,42.32500076293945,65.56999969482422,174.22689819335938,254.80880737304688,72.99637603759766,84.86858367919922,65.41000366210939,119.04000091552734,68.90473175048828,105.4018325805664
2017-07-20,49.26081466674805,68.96724700927734,144.3000030517578,60.03977966308594,129.80999755859378,160.1699981689453,241.8183441162109,89.13346862792969,170.540771484375,186.70758056640625,61.9166374206543,198.70867919921875,281.44000244140625,27.729999542236328,52.7779541015625,72.2037353515625,136.30999755859378,42.70000076293945,65.45999908447266,174.4068145751953,253.90911865234372,73.2527084350586,82.30638885498047,66.41999816894531,119.41999816894531,69.5679931640625,105.13336944580078
2017-07-21,49.25113296508789,69.54499053955078,144.10000610351562,60.42376708984375,131.78999328613278,158.8699951171875,243.6629943847656,88.81358337402344,171.38719177246094,186.6684112548828,61.55322647094727,200.63389587402344,282.9200134277344,27.6200008392334,52.97786712646485,71.24190521240234,137.74000549316406,42.3650016784668,65.37999725341797,174.14694213867188,248.3211212158203,73.12930297851562,82.15801239013672,65.76000213623047,118.01000213623048,69.89015960693361,104.88408660888672
