Date,ALK,ALLE,AAL,AME,AOS,ARNC,BA,CAT,CTAS,CPRT,CSX,CMI,DE,DAL,DOV,ETN,EMR,EFX,EXPD,FAST,FDX,FLS,FLR,FTV,FBHS,GD,GE
2016-12-05,79.59017181396484,63.15659713745117,44.773094177246094,47.86370468139648,48.2869987487793,19.758468627929688,144.45755004882812,88.57251739501953,115.4521026611328,27.290000915527344,35.37635803222656,134.04554748535156,96.5038604736328,45.10608291625977,57.08847427368164,62.55415344238281,53.26522827148438,111.05266571044922,52.649269104003906,45.3149299621582,189.6829376220703,46.93505096435547,51.45492553710938,53.43622970581055,53.28411102294922,170.40130615234375,27.38992118835449
2016-12-06,81.19883728027344,63.537818908691406,45.46838760375977,48.78984069824219,48.461181640625,19.81697654724121,144.53347778320312,89.29460144042969,115.79440307617188,27.40999984741211,34.91152191162109,133.85791015625,97.67572021484376,46.62470626831055,57.14966201782226,62.958839416503906,52.92840194702149,110.2464599609375,52.66874313354492,45.05375289916992,188.5419158935547,47.65344619750977,51.75262451171875,53.52543258666992,53.45859146118164,169.99082946777344,27.442739486694336
2016-12-07,83.94693756103516,64.30028533935547,47.64241027832031,50.10022735595703,49.10952377319336,20.363117218017575,146.33729553222656,91.2732925415039,117.72105407714844,27.96500015258789,35.9574089050293,137.42343139648438,97.99967193603516,48.19993209838867,58.66406631469727,63.37275695800781,54.50960540771485,112.6650619506836,53.83742904663086,45.865272521972656,191.6529083251953,48.908241271972656,52.501686096191406,53.76333236694336,53.96263885498047,170.3153533935547,27.82132339477539
2016-12-08,84.78958129882812,63.90926742553711,47.05483627319336,50.29728698730469,49.08049392700195,20.39237403869629,147.5240478515625,90.27924346923828,117.89708709716795,27.864999771118164,36.04457092285156,134.90878295898438,99.00958251953124,48.43574523925781,58.32753372192383,63.44633102416992,53.89209747314453,114.22892761230469,54.8795051574707,45.82796478271485,192.581298828125,48.8795051574707,53.7789421081543,53.208251953125,54.70903015136719,165.7718505859375,27.759695053100586
2016-12-09,85.957763671875,64.20252227783203,48.61190795898438,50.11993789672852,49.22564697265625,21.260343551635746,148.56837463378906,89.58531951904297,118.0535659790039,27.67499923706055,36.092994689941406,133.47317504882812,98.72376251220705,48.84133529663086,58.755859375,63.95222091674805,53.78917694091797,113.80154418945312,53.79847717285156,45.71603012084961,192.1219787597656,49.540428161621094,54.87373352050781,53.52543258666992,54.64116668701172,167.4136199951172,27.979799270629886
2016-12-12,83.04685974121094,63.65512466430664,46.60436248779297,49.89332580566406,48.78052139282226,21.04579162597656,149.2044677734375,89.16329956054688,117.73082733154295,27.88500022888184,35.850887298583984,133.52947998046878,97.5804443359375,47.13406753540039,58.70231246948242,64.25572204589844,53.41492462158203,113.6752700805664,54.42176818847656,45.61341857910156,193.1383209228516,48.8795051574707,54.70085906982422,53.51552963256836,53.57490921020508,165.83868408203125,28.050233840942386
2016-12-13,83.18092346191406,64.29166412353516,46.84918212890625,49.53864288330078,48.29668045043945,20.66544342041016,148.72975158691406,90.04481506347656,117.89708709716795,28.084999084472656,35.8702507019043,133.82974243164062,96.54196166992188,46.84165573120117,58.99295425415039,63.32676315307617,53.11552429199219,113.14102935791016,54.23672866821289,45.33359146118164,196.4413146972656,48.42930603027344,54.42236328125,53.37675857543945,53.72999954223633,166.3827362060547,27.944581985473636
2016-12-14,82.71172332763672,64.08601379394531,46.92752456665039,49.08541870117188,47.8612174987793,20.236337661743164,146.65061950683594,87.90669250488281,116.89952850341795,28.01000022888184,35.32794189453125,130.29237365722656,95.79882049560548,46.99257278442383,57.85332107543945,62.24142837524414,52.64771270751953,112.5290985107422,53.58421325683594,45.07240676879883,193.41192626953125,47.16493606567383,53.55805969238281,53.77323913574219,54.30191040039063,165.83868408203125,27.73328399658203
2016-12-15,86.29291534423828,63.55718994140625,47.29965591430664,49.134681701660156,47.03870010375977,20.051040649414066,145.98605346679688,88.64754486083984,117.36897277832031,28.065000534057614,35.511940002441406,130.27357482910156,96.60865783691406,47.63398742675781,58.15161895751953,62.44376754760742,52.56350326538086,113.7724151611328,53.0875244140625,45.17501831054688,193.41192626953125,46.90632247924805,52.828208923339844,54.32831573486328,52.925453186035156,166.20138549804688,27.52198028564453
2016-12-16,84.96192932128906,62.8912582397461,46.643531799316406,48.45485305786133,46.941932678222656,19.758468627929688,146.6790771484375,86.81889343261719,117.05601501464844,27.92499923706055,34.90183639526367,126.99893188476562,96.95164489746094,47.31327819824219,57.80743408203125,62.600135803222656,52.14247512817383,113.6169891357422,52.54213333129883,44.82054901123047,192.00469970703125,46.16876602172852,52.78978729248047,54.34814453125,53.56521987915039,166.4782257080078,27.95338630676269
