Date,APC,APA,BHGE,COG,CVX,CXO,COP,DVN,FANG,EOG,FTI
2017-09-14,42.43132781982422,40.420265197753906,35.057506561279304,26.356088638305664,108.08988189697266,121.64331817626952,44.58027267456055,33.46670913696289,93.41085815429688,90.64361572265624,25.94236183166504
2017-09-15,42.45082473754883,40.70747375488281,35.55860137939453,26.42508888244629,108.25988006591795,122.7021255493164,45.24172592163086,33.219905853271484,93.57018280029295,92.06578063964844,26.292146682739254
2017-09-18,42.65552520751953,40.496849060058594,36.00187683105469,26.139249801635746,108.78876495361328,122.91189575195312,45.80591201782226,33.535816192626946,94.74517059326172,91.89788818359376,26.476755142211914
2017-09-19,42.65552520751953,39.970298767089844,36.03078842163086,25.83370018005371,109.8748550415039,122.3924789428711,46.25336837768555,33.33837127685547,93.8788604736328,91.9769058227539,26.82654190063477
2017-09-20,43.67902755737305,41.21487808227539,36.13678359985352,25.91255187988281,109.90319061279295,124.63995361328124,47.01210403442383,34.44405746459961,96.90592956542969,93.0138931274414,26.81682777404785
2017-09-21,47.26614761352539,41.51166534423828,35.25023651123047,26.03083038330078,109.99763488769531,126.1582489013672,47.36227798461914,34.89817047119141,96.9457550048828,92.7274932861328,26.43789100646973
2017-09-22,47.59756469726562,41.71271514892578,35.33695983886719,26.19839096069336,110.77206420898438,126.91738891601562,47.74164581298828,35.32268142700195,95.33264923095705,93.37931060791016,26.06867408752441
2017-09-25,48.66980361938477,43.13920211791992,36.15605926513672,26.41522979736328,111.43316650390624,129.78416442871094,48.617103576660156,36.2013053894043,96.36822509765624,95.09777069091795,26.253284454345703
2017-09-26,48.62106704711914,44.00083541870117,35.693511962890625,26.48422431945801,110.98927307128906,130.54331970214844,48.31555557250977,36.45798110961914,96.73664855957031,95.67059326171876,26.02981185913086
2017-09-27,47.82176208496094,44.28804397583008,35.58750915527344,26.44480133056641,110.92316436767578,132.1015625,48.850563049316406,36.694908142089844,96.4677963256836,96.11502075195312,26.651647567749023
2017-09-28,47.64630508422852,43.84765625,35.68387222290039,26.4349422454834,111.08372497558594,131.7020263671875,48.63655853271485,36.1223258972168,96.72669982910156,95.62120819091795,27.05001449584961
2017-09-29,47.6170539855957,43.84765625,35.28877639770508,26.36594581604004,110.97039031982422,131.57215881347656,48.6851921081543,36.24079132080078,97.54319763183594,95.54220581054688,27.12774085998535
2017-10-02,48.13368225097656,43.77106857299805,35.52005386352539,26.38565826416016,110.90428924560548,135.16813659667972,48.93810272216797,36.1321907043457,99.57451629638672,95.97675323486328,26.8751220703125
