Date,APD,ALB,AVY,BLL,CE,CF,EMN,ECL,FMC,FCX
2017-10-02,144.51547241210938,133.81942749023438,96.67533111572266,40.78877639770508,101.78135681152344,33.922897338867195,87.5359115600586,128.44161987304688,75.49971771240234,14.091198921203613
2017-10-03,145.45547485351562,134.60305786132812,96.5197525024414,41.0057258605957,103.40322875976562,33.91330337524414,87.8149185180664,128.35313415527344,76.74034118652344,14.385993957519533
2017-10-04,145.1801300048828,135.38667297363278,96.95732879638672,41.1832389831543,103.374267578125,33.63540267944336,86.30435180664062,128.54974365234378,77.29267883300781,14.27790069580078
2017-10-05,145.56942749023438,136.79713439941406,97.13236236572266,41.449520111083984,104.47482299804688,33.568328857421875,87.3915786743164,129.51318359375,77.93849182128906,14.494085311889648
2017-10-06,146.46754455566406,134.37776184082028,97.56993103027344,41.43965148925781,104.18518829345705,32.772960662841804,87.55513763427734,129.73930358886722,77.4626235961914,14.081372261047365
2017-10-09,146.84246826171875,133.75088500976562,97.92972564697266,41.479103088378906,103.81835174560548,33.00294876098633,86.25625610351562,129.82778930664062,77.12273406982422,14.071545600891113
2017-10-10,147.2751007080078,134.94587707519528,98.0075225830078,41.91302490234375,103.20050811767578,33.041275024414055,85.419189453125,130.45695495605472,77.05474853515625,14.159984588623047
2017-10-11,147.02511596679688,134.60305786132812,98.4159164428711,41.715782165527344,102.87226104736328,33.45333480834961,84.81303405761719,130.30952453613278,78.54180145263672,14.179637908935547
2017-10-12,147.4193115234375,134.48550415039062,98.01725006103516,41.66647720336914,103.32599639892578,34.344528198242195,85.01509094238281,131.64653015136722,78.9666748046875,14.258248329162598
2017-10-13,147.53469848632812,136.09190368652344,99.12577056884766,41.76509475708008,103.63491821289062,35.26447296142578,85.29410552978516,131.82347106933594,79.63796997070312,14.494085311889648
2017-10-16,147.30393981933594,137.28689575195312,99.35913848876952,41.6073112487793,103.39356994628906,35.3507194519043,84.54363250732422,132.17738342285156,80.73413848876953,15.005062103271484
2017-10-17,147.54428100585938,136.55227661132812,98.77570343017578,41.400203704833984,100.66151428222656,35.45613098144531,83.99520874023438,130.33900451660156,80.2327880859375,14.670961380004885
2017-10-18,147.28469848632812,136.79713439941406,97.7352523803711,41.528411865234375,100.42982482910156,35.29322814941406,84.72644805908203,129.47386169433594,79.9268798828125,14.572696685791016
2017-10-19,146.9578399658203,136.63063049316406,96.06272888183594,41.36075210571289,101.64620971679688,34.8140869140625,85.42880249023438,129.51318359375,79.97786712646484,14.553044319152832
2017-10-20,148.2653350830078,137.8941650390625,96.95732879638672,41.715782165527344,101.94548797607422,35.4465446472168,85.45767211914062,130.55528259277344,80.34325408935547,14.572696685791016
