Date,ARE,AMT,AIV,AVB,BXP,CBRE,CCI,DLR,DRE,EQIX,EQR,ESS,EXR,FRT
2018-09-04,123.12238311767578,145.86070251464844,42.77383041381836,178.45352172851562,126.12702178955078,47.5,110.47675323486328,120.25507354736328,27.56859016418457,423.4396057128906,65.44431304931639,238.5648651123047,89.4461669921875,126.1932144165039
2018-09-05,124.61769104003906,145.31919860839844,43.000038146972656,179.4684600830078,128.00238037109378,47.15999984741211,110.72952270507812,120.24533081054688,27.933149337768555,425.2385559082031,65.84467315673828,239.81690979003903,89.91333770751953,127.02291870117188
2018-09-06,125.69273376464844,145.8016357421875,43.13773727416992,179.80026245117188,126.86934661865234,46.88000106811523,111.14755249023438,120.97579956054688,28.110504150390625,426.66192626953125,66.39151000976561,240.9320373535156,90.23452758789062,128.10641479492188
2018-09-07,123.77719116210938,144.2854461669922,43.0098762512207,178.7657928466797,125.62887573242188,45.79999923706055,109.87401580810548,119.4564208984375,27.98241424560547,426.1083984375,65.65914154052734,240.76573181152344,87.72341918945312,126.60317993164062
2018-09-10,124.50040435791016,145.0533905029297,43.46229934692383,179.8490447998047,125.5409698486328,46.349998474121094,109.49486541748048,120.15767669677734,28.20903205871582,429.0045166015625,66.20597839355469,243.8567352294922,88.48259735107422,127.00338745117188
2018-09-11,125.0574722290039,144.72848510742188,43.65900421142578,179.48797607421875,124.94515228271484,46.6500015258789,108.98934173583984,119.83626556396484,28.22873687744141,429.63714599609375,66.40127563476561,244.77622985839844,87.93754577636719,127.19861602783205
2018-09-12,124.7447280883789,145.03369140625,43.59016036987305,179.29278564453125,124.53492736816406,46.459999084472656,109.09628295898438,119.70965576171876,28.29770851135254,434.3520202636719,66.16691589355469,242.5851287841797,87.95701599121094,127.81356811523438
2018-09-13,125.1161117553711,146.42190551757812,43.855712890625,181.24459838867188,124.57398986816406,46.45000076293945,110.40147399902344,120.45599365234376,28.425796508789066,438.7110595703125,66.53798675537111,242.8590087890625,88.46798706054688,128.28211975097656
2018-09-14,124.10948181152344,144.91554260253906,43.40328979492188,178.87315368652344,123.0307388305664,46.77000045776367,109.46920013427734,119.6998291015625,28.31741523742676,442.9613952636719,66.23526763916016,240.9320373535156,86.8760986328125,126.5153350830078
2018-09-17,124.68609619140624,145.46690368652344,43.73768997192383,180.2784423828125,124.05632781982422,45.72999954223633,110.59774017333984,120.19084167480469,28.583444595336914,442.1310729980469,66.7918701171875,240.8733367919922,87.77030944824219,127.4524154663086
2018-09-18,123.72832489013672,145.1321563720703,43.61966323852539,179.6441192626953,123.20654296875,45.709999084472656,110.07762145996094,120.6032943725586,28.2878532409668,440.06524658203125,66.17667388916016,240.0516662597656,86.39459991455078,126.90577697753906
2018-09-19,122.59463500976562,145.29953002929688,43.29509735107422,177.7118377685547,121.36050415039062,44.900001525878906,109.7341537475586,119.4936065673828,27.86417961120605,437.1591796875,65.43455505371094,238.5746307373047,85.33333587646484,124.75830841064452
2018-09-20,123.3764877319336,146.43173217773438,43.72785186767578,179.6929168701172,122.74748229980469,45.7400016784668,110.30333709716795,119.65072631835938,28.29770851135254,439.8675537109375,66.32315063476561,240.0027618408203,85.86396026611328,125.82100677490234
2018-09-21,123.92378997802734,146.19546508789062,43.895057678222656,180.7273712158203,123.90980529785156,45.459999084472656,109.62620544433594,118.74726104736328,28.307559967041016,436.5760192871094,66.6282958984375,241.8417205810547,86.16859436035156,125.82100677490234
2018-09-24,121.52935791015624,144.11807250976562,42.86234664916992,176.36509704589844,120.67678833007812,45.25,108.17382049560548,113.83710479736328,27.66711807250977,426.9782104492188,65.063232421875,235.51300048828125,85.5200424194336,123.3807373046875
2018-09-25,120.4445343017578,143.44857788085938,43.01971435546875,176.77496337890625,121.10655212402344,44.540000915527344,107.64389038085938,111.50968933105469,27.686824798583984,423.8053283691406,65.20103454589844,237.8312225341797,85.39229583740234,123.9120864868164
2018-09-26,119.65291595458984,141.72561645507812,42.58695602416992,173.9155731201172,118.5572509765625,44.33000183105469,106.50552368164062,109.5161590576172,27.27300071716309,418.2403869628906,63.97064208984375,234.8576202392578,84.93045043945312,122.27867889404295
2018-09-27,120.8642120361328,141.9533233642578,42.69514465332031,174.88973999023438,118.84274291992188,44.20000076293945,106.88825225830078,109.5947265625,27.30255889892578,425.1792297363281,63.9312629699707,238.45579528808597,84.04605865478516,122.21964263916016
2018-09-28,123.87769317626952,143.84417724609375,43.40328979492188,178.25509643554688,121.17588806152344,44.099998474121094,109.2532958984375,110.45891571044922,27.95285606384277,427.88763427734375,65.22072601318361,243.20736694335938,85.13681030273438,124.44343566894531
2018-10-01,121.4846420288086,142.58689880371094,43.12789916992188,177.08412170410156,119.0790023803711,44.43999862670898,108.35045623779295,109.30011749267578,27.64741134643555,426.3653869628906,65.00417327880861,242.01454162597656,84.2524185180664,123.11506652832031
2018-10-02,121.5240249633789,142.68589782714844,43.39345169067383,177.11363220214844,118.92150115966795,44.060001373291016,107.0452651977539,109.14299011230469,27.58829689025879,426.8200988769531,65.20103454589844,242.0441131591797,84.32120513916016,122.68211364746094
2018-10-03,121.11042022705078,142.46810913085938,42.891849517822266,175.7556915283203,118.28160858154295,44.31999969482422,106.80973815917969,107.6306610107422,27.3912353515625,420.3852844238281,64.3348388671875,240.77243041992188,83.52526092529297,120.6059341430664
2018-10-04,120.7952880859375,142.9927978515625,42.636131286621094,174.3878936767578,117.30699920654295,43.27000045776367,106.29944610595705,107.55209350585938,27.34197235107422,417.5780944824219,63.94111251831055,239.75706481933597,83.33855438232422,120.78304290771484
2018-10-05,121.01193237304688,143.2996826171875,42.8033332824707,174.47645568847656,117.01166534423828,42.06999969482422,106.71160888671876,107.81725311279295,27.3912353515625,412.4975280761719,63.87221145629883,240.24009704589844,83.82987976074219,120.75352478027344
2018-10-08,123.44438934326172,144.32925415039062,43.4229621887207,176.4641876220703,117.89767456054688,42.060001373291016,108.21307373046876,108.75999450683594,27.83461761474609,414.0988159179688,64.27577972412111,244.5086212158203,84.5472183227539,122.97731018066406
2018-10-09,124.04511260986328,146.17063903808594,43.63933563232422,178.2354278564453,118.43911743164062,41.20000076293945,108.9981460571289,109.70275115966795,28.19917869567871,411.7759704589844,64.52185821533203,246.7957000732422,85.58882904052734,122.11141204833984
2018-10-10,122.81411743164062,144.04217529296875,42.76399230957031,175.5096893310547,117.20855712890624,40.0099983215332,106.6821746826172,107.91545104980469,27.56859016418457,405.3411865234375,63.67534637451172,243.3847961425781,84.82235717773438,119.93682098388672
2018-10-11,117.96891021728516,139.27046203613278,41.436222076416016,170.42230224609375,112.59148406982422,39.0099983215332,103.31614685058594,105.56839752197266,26.445350646972656,392.4913940429688,61.88389205932617,236.2870330810547,83.14202880859375,117.29976654052734
2018-10-12,118.2151107788086,140.62673950195312,41.160831451416016,170.0286865234375,112.91635131835938,38.90999984741211,102.9923095703125,105.49964904785156,26.41579246520996,391.3645935058594,61.68702697753906,235.2322235107422,83.3876953125,116.50274658203124
2018-10-15,119.21959686279295,141.2999267578125,41.7214469909668,170.13693237304688,114.17645263671876,39.47999954223633,103.54186248779295,105.35234832763672,26.41579246520996,392.007080078125,61.99216842651367,237.1841125488281,84.04605865478516,117.31945037841795
2018-10-16,121.5732650756836,144.2302703857422,42.35091018676758,173.32516479492188,116.18472290039062,40.31999969482422,104.90593719482422,108.01365661621094,27.06608772277832,403.5718688964844,63.37020492553711,241.2357635498047,85.2448959350586,119.90730285644531
2018-10-17,120.70664978027344,145.21034240722656,42.13452911376953,173.18739318847656,115.6925048828125,39.65999984741211,104.79798126220705,108.93675994873048,27.02667617797852,405.697021484375,63.06506729125977,239.35287475585938,84.56686401367188,120.04505920410156
2018-10-18,119.93850708007812,145.31924438476562,42.08535385131836,173.48260498046875,114.66868591308594,39.38999938964844,104.63115692138672,109.74202728271484,27.14491081237793,406.8930358886719,63.39974212646485,240.67384338378903,84.87149047851562,119.8581085205078
2018-10-19,120.55892181396484,148.64556884765625,42.51810836791992,175.12591552734375,115.13136291503906,39.54999923706055,104.93537139892578,110.55712127685548,27.322265625,409.5223083496094,63.8525276184082,242.1525421142578,85.66743469238281,120.9306411743164
2018-10-22,118.72720336914062,147.7545928955078,41.77062606811523,170.077880859375,113.2215347290039,39.2599983215332,103.80682373046876,110.51782989501952,26.89858627319336,406.9721374511719,62.54338455200195,239.0177001953125,84.43912506103516,118.08695220947266
2018-10-23,120.63771057128906,149.3385772705078,41.80012893676758,170.9340057373047,113.44795989990234,39.290000915527344,104.1797332763672,111.13651275634766,27.24344062805176,406.6558227539063,62.74024963378906,240.8710021972656,84.94027709960938,118.26406860351562
2018-10-24,121.36646270751952,150.4473419189453,41.93782424926758,173.84669494628906,113.74329376220705,38.54999923706055,104.78816986083984,113.6014175415039,27.598148345947266,411.93408203125,64.40373992919922,248.24481201171875,86.21772003173828,119.06108856201172
2018-10-25,122.76487731933594,151.97190856933594,42.567283630371094,174.84054565429688,115.1412124633789,39.34000015258789,105.34754180908205,114.7012939453125,27.97256088256836,407.2093505859375,65.02384948730469,250.7980499267578,86.73851776123047,121.23567199707031
2018-10-26,119.24913787841795,148.11099243164062,41.780460357666016,172.0951385498047,113.1230926513672,38.77000045776367,101.60861206054688,104.10516357421876,27.292707443237305,380.7684631347656,63.82299041748047,244.39031982421875,86.16859436035156,120.55672454833984
2018-10-29,121.31722259521484,151.28883361816406,42.64596939086914,175.29319763183594,115.19043731689452,39.36000061035156,104.07179260253906,104.2721176147461,27.62770652770996,375.51983642578125,65.18135070800781,252.90765380859372,89.0280990600586,123.3020248413086
2018-10-30,122.06566619873048,159.33737182617188,43.01971435546875,175.7556915283203,115.16090393066406,40.11999893188477,107.47705841064452,102.1018295288086,27.56859016418457,372.4358825683594,64.74825286865234,252.0105743408203,89.39167785644531,124.87638854980469
2018-10-31,120.37181854248048,154.24887084960938,42.33123779296875,172.5773162841797,118.8821258544922,40.290000915527344,106.71160888671876,101.4045867919922,27.16461753845215,374.36334228515625,63.94111251831055,247.21957397460938,88.49746704101562,122.06221771240234
2018-11-01,120.430908203125,151.48683166503906,42.29189682006836,172.52809143066406,118.05517578125,42.25,107.28079223632812,103.82038116455078,27.401086807250977,382.2214660644531,63.803306579589844,249.0630340576172,88.81192016601562,122.29837036132812
2018-11-02,118.29389190673828,150.53643798828125,42.8033332824707,170.41246032714844,117.15933990478516,41.7400016784668,107.30040740966795,105.5978546142578,27.13506126403809,387.8951110839844,63.42927169799805,244.3607482910156,85.70674896240234,120.80271911621094
